time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1713386681153393000,321.7673928222656,0.5558108687400818,0.33970576524734497,4.851174831390381,10.293999671936035,13.970332145690918,98.99944305419922,830.053466796875,-68.8684493,-32.9007533
1713386682153393000,322.7673928222656,0.5591295957565308,0.4675467908382416,4.826141357421875,10.329999923706055,13.840363502502441,98.00021362304688,830.082763671875,-68.8683024,-32.9007728
1713386683153393000,323.7673928222656,0.5742854475975037,0.6440497040748596,4.677035331726074,10.347000122070312,13.740704536437988,97.99961853027344,829.29931640625,-68.8681559,-32.9007906
1713386684153393000,324.7673928222656,0.6074581146240234,0.3753664791584015,4.694879055023193,10.357999801635742,13.570474624633789,98.99930572509766,828.760009765625,-68.8680105,-32.9008112
1713386685153393000,325.7673928222656,0.6089082360267639,0.3753664791584015,4.73442268371582,10.36400032043457,13.500168800354004,98.99990844726562,828.3675537109375,-68.8678665,-32.9008347
1713386686153393000,326.7673928222656,0.5636764168739319,0.22472205758094788,4.515336990356445,10.33899974822998,13.120328903198242,98.9998550415039,828.1522216796875,-68.8677271,-32.9008572
1713386687153393000,327.7673928222656,0.48630252480506897,0.6606814861297607,4.586462020874023,10.314000129699707,12.663599014282227,99.99684143066406,827.5611572265625,-68.8675937,-32.9008808
1713386688153393000,328.7673928222656,0.4781414270401001,0.7340980768203735,4.747653007507324,10.291000366210938,12.223923683166504,99.9969253540039,827.399169921875,-68.8674641,-32.9009057
1713386689153393000,329.7673928222656,0.5504343509674072,0.6902897953987122,4.987515449523926,10.288999557495117,11.793641090393066,100.99623107910156,827.261474609375,-68.8673376,-32.9009289
1713386690153393000,330.7673928222656,0.48265761137008667,0.646374523639679,5.178775310516357,10.291000366210938,11.194093704223633,100.99617767333984,826.974609375,-68.8672188,-32.9009519
1713386691153393000,331.7673928222656,0.4891861379146576,0.654599130153656,5.258904933929443,10.289999961853027,10.405717849731445,101.99324035644531,826.375732421875,-68.8671065,-32.9009705
1713386692153393000,332.7673928222656,0.5787596106529236,0.6603029370307922,5.34391975402832,10.312000274658203,9.754597663879395,101.99466705322266,826.511962890625,-68.8669999,-32.9009907
1713386693153393000,333.7673928222656,0.5941445231437683,0.6685057878494263,5.056478023529053,10.310999870300293,9.2635498046875,101.99565887451172,826.2501220703125,-68.8669003,-32.9010091
1713386694153393000,334.7673928222656,0.5266403555870056,0.6351377964019775,4.824493885040283,10.293000221252441,8.56454849243164,101.99394226074219,826.1572265625,-68.8668096,-32.9010281
1713386695153393000,335.7673928222656,0.5574367642402649,0.6489992141723633,4.643686771392822,10.256999969482422,7.586658954620361,101.9899673461914,826.2998046875,-68.8667261,-32.9010461
1713386696153393000,336.7673928222656,0.5959889888763428,0.6742402911186218,4.484949588775635,10.204999923706055,6.656927585601807,102.98657989501953,826.4005126953125,-68.8666529,-32.9010607
1713386697153393000,337.7673928222656,0.6378756761550903,0.9055384993553162,4.649712562561035,10.166999816894531,5.6334733963012695,103.96714782714844,825.960205078125,-68.8665891,-32.9010748
1713386698153393000,338.7673928222656,0.7504386305809021,1.0000499486923218,4.757542610168457,10.154000282287598,4.2711501121521,103.93426513671875,826.2685546875,-68.8665389,-32.9010874
1713386699153393000,339.7673928222656,0.8992388248443604,0.8914033770561218,4.8661885261535645,10.182999610900879,3.222898244857788,104.94215393066406,826.111328125,-68.8665002,-32.9010962
1713386700153393000,340.7673928222656,1.3514471054077148,0.8280700445175171,4.955373287200928,10.23900032043457,2.547083854675293,104.9608383178711,826.238525390625,-68.8664715,-32.9011039
1713386701153393000,341.7673928222656,1.0989447832107544,0.7043436765670776,4.726531505584717,10.293999671936035,2.4110891819000244,105.99246215820312,826.263427734375,-68.8664482,-32.9011099
1713386702153393000,342.7673928222656,1.0955109596252441,0.44407206773757935,4.516844272613525,10.342000007629395,2.3402092456817627,105.9986801147461,826.4864501953125,-68.8664253,-32.9011151
1713386703153393000,343.7673928222656,1.1843582391738892,0.5531726479530334,4.382388591766357,10.355999946594238,2.2803218364715576,106.99724578857422,826.499267578125,-68.8664029,-32.9011215
1713386704153393000,344.7673928222656,1.1342260837554932,0.7582216262817383,4.527307510375977,10.335000038146973,2.5578958988189697,109.01179504394531,826.552001953125,-68.8663792,-32.9011273
1713386705153393000,345.7673928222656,1.0745707750320435,1.03232741355896,4.586104869842529,10.289999961853027,2.964792251586914,112.02497863769531,826.5087890625,-68.8663515,-32.901136
1713386706153393000,346.7673928222656,0.9737374782562256,0.4701063632965088,4.668581008911133,10.241000175476074,3.189574956893921,115.99917602539062,826.11181640625,-68.8663194,-32.9011475
1713386707153393000,347.7673928222656,0.9843414425849915,0.5060632228851318,4.497514724731445,10.199000358581543,3.359781503677368,121.99219512939453,825.76513671875,-68.8662878,-32.901162
1713386708153393000,348.7673928222656,1.2621666193008423,0.5234500765800476,4.335439682006836,10.163000106811523,3.649365186691284,129.9843292236328,826.1068115234375,-68.8662556,-32.901181
1713386709153393000,349.7673928222656,1.21763014793396,0.8626703023910522,4.280982971191406,10.142000198364258,3.8379063606262207,138.94149780273438,826.1209716796875,-68.8662254,-32.901205
1713386710153393000,350.7673928222656,1.0298089981079102,0.8421995043754578,4.181613922119141,10.11299991607666,4.026388168334961,148.94412231445312,826.346923828125,-68.8661993,-32.9012311
1713386711153393000,351.7673928222656,1.0436877012252808,0.8354639410972595,8.93035888671875,10.083000183105469,4.095954895019531,160.96517944335938,835.5,-68.8661795,-32.901264
1713386712153393000,352.7673928222656,1.0473936796188354,0.8910667896270752,8.940359115600586,10.04699993133545,4.245114326477051,174.99143981933594,835.5,-68.8661677,-32.9013008
1713386713153393000,353.7673928222656,1.1867583990097046,0.30000001192092896,8.950359344482422,10.010000228881836,4.529601097106934,188.99815368652344,835.5,-68.866168,-32.9013428
1713386714153393000,354.7673928222656,1.024632453918457,0.20518285036087036,8.960358619689941,9.982999801635742,4.929829120635986,199.99818420410156,835.5,-68.8661812,-32.9013833
1713386715153393000,355.7673928222656,1.031549334526062,0.31240999698638916,8.970358848571777,9.96500015258789,5.229761600494385,204.99842834472656,835.5,-68.8662053,-32.9014278
1713386716153393000,356.7673928222656,1.1904146671295166,0.4318564534187317,13.608774185180664,9.963000297546387,5.000653266906738,206.99554443359375,835.5,-68.8662319,-32.9014731
1713386717153393000,357.7673928222656,1.2562892436981201,0.3940812051296234,13.618773460388184,9.960000038146973,4.351236820220947,206.99473571777344,835.5,-68.866258,-32.901512
1713386718153393000,358.7673928222656,1.099834680557251,0.5140038728713989,13.62877368927002,9.956999778747559,4.24019193649292,205.0013427734375,835.5,-68.8662792,-32.9015461
1713386719153393000,359.7673928222656,1.0823370218276978,0.35227829217910767,13.638773918151855,9.956000328063965,4.489398956298828,201.00393676757812,835.5,-68.8662992,-32.901583
